city,ranking,rating,reviews_number,cuisine_style
Dublin,792.0,4.0,60.0," Vegetarian Friendly,  Bar,  European, Italian"
Dublin,794.0,5.0,8.0," European,  Irish, French"
Dublin,797.0,4.5,9.0,"Italian,  Vegetarian Friendly"
Dublin,803.0,5.0,20.0," European, Fast Food,  Pizza"
Dublin,806.0,4.0,155.0," Gluten Free Options,  European, Irish,  Vegetarian Friendly"
Dublin,811.0,4.0,52.0," Healthy,  Pizza, Italian,  Irish,  European"
Dublin,816.0,4.5,29.0," Irish,  Pub, Bar"
Dublin,817.0,4.0,19.0,"Japanese,  Asian,  Vegetarian Friendly,  Sushi"
Dublin,824.0,4.0,23.0," Cafe,  Soups, French,  European"
Dublin,829.0,5.0,8.0," Delicatessen,  Bar,  European, Irish,  Pub,  Grill"
Dublin,830.0,4.0,60.0," Vegan Options,  Gluten Free Options,  Healthy,  Vegetarian Friendly"
Dublin,832.0,4.0,122.0,Pub
Dublin,836.0,4.5,84.0," Steakhouse, European,  Gluten Free Options,  Irish"
Dublin,837.0,4.5,28.0," Vegetarian Friendly, Pizza,  Vegan Options,  European"
Dublin,839.0,4.0,100.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Gluten Free Options"
Dublin,841.0,4.0,238.0," Gluten Free Options,  Middle Eastern,  Pakistani,  Asian,  Halal,  Vegan Options, Indian,  Vegetarian Friendly"
Dublin,847.0,3.5,46.0,"Chinese,  Asian"
Dublin,848.0,4.5,36.0," Contemporary,  Vegan Options,  Vegetarian Friendly, European,  Delicatessen"
Dublin,849.0,3.5,118.0,"American,  Pub,  Bar"
Dublin,853.0,4.0,72.0," Gluten Free Options, Indian,  Vegetarian Friendly"
Dublin,857.0,4.0,41.0,"Irish,  Pub,  Bar"
Dublin,861.0,4.0,103.0," Vegetarian Friendly,  Gluten Free Options,  Asian,  Sushi,  Fast Food, Japanese"
Dublin,863.0,4.5,27.0," Vegetarian Friendly,  Vegan Options, Cafe"
Dublin,866.0,4.0,40.0," Vegetarian Friendly,  Vegan Options, Pizza"
Dublin,867.0,4.0,71.0," Bar,  European, Irish,  Pub,  Gluten Free Options"
Dublin,868.0,4.5,28.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Nepali"
Dublin,872.0,4.5,10.0,"American,  Barbecue,  Irish"
Dublin,879.0,4.0,63.0," Asian,  Thai, Chinese"
Dublin,881.0,4.0,140.0," Gluten Free Options, Irish,  Vegetarian Friendly,  European"
Dublin,885.0,4.5,46.0,"Irish,  Bar,  Pub,  Pizza"
Dublin,886.0,3.5,250.0,"Irish,  Bar,  Pub,  European"
Dublin,890.0,5.0,6.0,"Irish,  Cafe,  Healthy,  European"
Dublin,892.0,4.0,134.0," Korean, Japanese,  Vegetarian Friendly,  Sushi,  Asian"
Dublin,895.0,4.5,56.0," Vegan Options,  Vegetarian Friendly,  European,  Gluten Free Options,  Cafe, Irish"
Dublin,900.0,4.0,53.0,Cafe
Dublin,902.0,4.5,24.0," Vegetarian Friendly, Cafe"
Dublin,906.0,4.0,68.0,"Irish,  Gluten Free Options,  European,  Cafe,  Vegetarian Friendly,  Contemporary"
Dublin,907.0,4.5,22.0," Pub,  Vegetarian Friendly, Bar"
Dublin,910.0,4.5,10.0,unknown
Dublin,911.0,3.5,161.0," Pizza,  European,  Gluten Free Options,  Vegetarian Friendly, Italian"
Dublin,912.0,4.0,113.0," Bar,  Gastropub, Irish"
Dublin,913.0,4.5,8.0,unknown
Dublin,914.0,5.0,5.0," Bar,  Pub, Irish"
Dublin,915.0,4.0,64.0,"Irish,  Healthy,  Cafe,  Gluten Free Options"
Dublin,916.0,4.0,45.0," Bar,  Pub, Irish,  Gastropub"
Dublin,917.0,4.0,40.0,"Italian,  Wine Bar,  Mediterranean,  Cafe"
Dublin,918.0,4.0,85.0," Bar, Irish,  Pub"
Dublin,919.0,4.0,49.0," Vegetarian Friendly,  Thai,  Vegan Options,  Asian, Fast Food"
Dublin,920.0,3.5,142.0," European, Italian,  Vegetarian Friendly,  Pizza,  Gluten Free Options"
Dublin,924.0,4.0,59.0," Central European,  European,  Irish,  Vegetarian Friendly, Cafe"
Dublin,928.0,4.0,16.0," Italian,  Bar,  Pizza,  Pub, Grill,  Mexican"
Dublin,929.0,4.0,23.0," Halal,  Vegan Options,  Fast Food,  Middle Eastern,  Vegetarian Friendly, Indian"
Dublin,934.0,4.5,21.0,"Cafe,  Irish,  International,  Soups,  European"
Dublin,936.0,4.0,48.0,"European,  International"
Dublin,943.0,4.5,53.0," Bar, Irish,  Pub,  Gastropub"
Dublin,945.0,4.0,65.0," Bar,  Pub,  European, Irish"
Dublin,946.0,4.5,25.0,"Cafe,  Delicatessen"
Dublin,947.0,4.5,42.0," Fast Food, Irish"
Dublin,952.0,4.0,15.0," Healthy, Irish,  Vegetarian Friendly"
Dublin,953.0,4.5,32.0,"Irish,  European"
Dublin,954.0,4.5,11.0," Fast Food,  European, Italian,  Pizza"
Dublin,959.0,4.0,17.0,"Irish,  European,  International,  Pub,  Gastropub"
Dublin,960.0,4.5,14.0,unknown
Dublin,966.0,5.0,5.0,"American,  Italian"
Dublin,967.0,5.0,6.0,unknown
Dublin,969.0,5.0,8.0,unknown
Dublin,970.0,4.0,15.0," Pizza, Italian,  Vegetarian Friendly"
Dublin,971.0,4.0,74.0," Diner,  Fast Food"
Dublin,972.0,4.0,17.0,"American,  Barbecue"
Dublin,973.0,4.5,18.0,"Bar,  Pub"
Dublin,978.0,4.0,49.0,"Bar,  Pub"
Dublin,981.0,4.0,18.0," Bar,  Fusion, Pub"
Dublin,982.0,4.5,7.0,unknown
Dublin,991.0,5.0,10.0," European, Irish,  Cafe"
Dublin,993.0,4.5,31.0," Gluten Free Options,  Sushi,  Vegetarian Friendly, Japanese,  Asian"
Dublin,1001.0,4.0,37.0,"Asian,  Thai"
Dublin,1003.0,4.5,10.0,unknown
Dublin,1007.0,5.0,8.0,"British,  Pub"
Dublin,1008.0,4.0,96.0,"European,  Gluten Free Options,  French"
Dublin,1010.0,5.0,7.0,unknown
Dublin,1013.0,4.5,24.0," South American, Argentinean"
Dublin,1015.0,5.0,4.0,unknown
Dublin,1019.0,5.0,5.0,unknown
Dublin,1022.0,4.0,19.0,Pizza
Dublin,1024.0,4.0,62.0," Asian, Thai"
Dublin,1025.0,5.0,9.0,unknown
Dublin,1027.0,4.0,87.0," Mediterranean,  Spanish,  Vegetarian Friendly,  Gluten Free Options, European"
Dublin,1028.0,4.5,30.0,"Cafe,  European"
Dublin,1030.0,3.5,147.0,"Cafe,  Vegetarian Friendly,  British,  Gluten Free Options"
Dublin,1031.0,5.0,5.0,Cafe
Dublin,1033.0,4.5,28.0," Seafood, Irish"
Dublin,1034.0,4.5,8.0,unknown
Dublin,1035.0,3.5,230.0," European, Irish"
Dublin,1037.0,5.0,14.0,"Fast Food,  Pizza,  Seafood,  European"
Dublin,1038.0,4.0,23.0,"Pizza,  European"
Dublin,1040.0,4.5,6.0,unknown
Dublin,1043.0,4.5,28.0," European,  International,  Cafe"
Dublin,1044.0,4.5,5.0,unknown
Dublin,1047.0,4.0,19.0,"Cafe,  Irish,  Soups,  European"
Dublin,1050.0,4.0,136.0," European,  Vegan Options,  International,  Vegetarian Friendly, Cafe"
Dublin,1052.0,4.5,8.0,European
Dublin,1057.0,4.0,33.0," Bar, Irish,  Pub,  European"
Dublin,1060.0,5.0,8.0,unknown
Dublin,1061.0,3.5,60.0,"European,  Pizza,  Italian"
Dublin,1062.0,4.0,90.0," Gluten Free Options,  Vegetarian Friendly, Irish,  European"
Dublin,1064.0,4.0,11.0,Cafe
Dublin,1066.0,3.5,53.0,"American,  Pub"
Dublin,1067.0,3.5,157.0," Gluten Free Options,  Vegetarian Friendly, Irish,  European,  Cafe"
Dublin,1071.0,4.0,20.0,"Indian,  Vegetarian Friendly"
Dublin,1072.0,4.5,17.0," Asian,  Vegetarian Friendly, Japanese,  Sushi"
Dublin,1077.0,4.5,4.0," Gastropub,  Seafood,  Pub, Irish"
Dublin,1078.0,4.5,13.0,Chinese
Dublin,1079.0,5.0,4.0," Asian,  Thai,  Street Food,  Healthy, Japanese"
Dublin,1081.0,3.5,137.0,"Bar,  Pub,  Vegetarian Friendly"
Dublin,1082.0,4.0,20.0,"Cafe,  European"
Dublin,1084.0,4.0,25.0,"Pizza,  Vegetarian Friendly,  Italian,  European"
Dublin,1089.0,4.5,16.0," Pizza,  Vegetarian Friendly, Italian,  European"
Dublin,1096.0,5.0,4.0,Indian
Dublin,1098.0,4.5,7.0,unknown
Dublin,1101.0,3.5,142.0," Gastropub,  Pub, Irish,  Vegetarian Friendly,  European,  Gluten Free Options,  Bar"
Dublin,1103.0,4.0,32.0," Pub,  European, Bar"
Dublin,1105.0,5.0,4.0,Irish
Dublin,1107.0,5.0,2.0," Albanian, European"
Dublin,1110.0,5.0,4.0,unknown
Dublin,1114.0,4.5,18.0," Thai,  Vegetarian Friendly,  Asian, Indian"
Dublin,1116.0,4.0,25.0," Fast Food, Cafe,  Irish"
Dublin,1121.0,4.0,44.0," Healthy, Fast Food,  Vegan Options,  Vegetarian Friendly"
Dublin,1122.0,4.5,7.0," Pub, Irish"
Dublin,1123.0,4.0,69.0," Bar,  Pub, Irish"
Dublin,1128.0,4.0,58.0," Nepali, Asian,  Vegetarian Friendly,  Vegan Options"
Dublin,1129.0,4.5,3.0,unknown
Dublin,1130.0,4.0,18.0," European,  Cafe, Bar,  Pub"
Dublin,1134.0,4.5,3.0,Thai
Dublin,1135.0,4.5,28.0," Asian,  Vegan Options, Indian,  Vegetarian Friendly"
Dublin,1137.0,4.5,26.0,Cafe
Dublin,1142.0,4.5,7.0,Asian
Dublin,1147.0,4.0,8.0,unknown
Dublin,1150.0,5.0,6.0,unknown
Dublin,1153.0,5.0,7.0,Cafe
Dublin,1154.0,4.5,6.0,unknown
Dublin,1162.0,4.0,13.0,"Cafe,  Soups"
Dublin,1163.0,4.5,16.0,Cafe
Dublin,1165.0,4.0,7.0,unknown
Dublin,1167.0,4.5,6.0,unknown
Dublin,1168.0,3.5,177.0," Pizza,  Vegetarian Friendly,  European,  Gluten Free Options, Italian"
Dublin,1172.0,4.0,61.0,"European,  Italian"
Dublin,1176.0,3.5,100.0," Pub,  Irish, Bar"
Dublin,1177.0,4.5,14.0,"Pizza,  Italian"
Dublin,1184.0,4.0,6.0,unknown
Dublin,1195.0,4.0,30.0," European,  Italian,  Vegetarian Friendly, Cafe"
Dublin,1196.0,5.0,4.0,unknown
Dublin,1203.0,5.0,NaN,Fusion
Dublin,1207.0,5.0,NaN,unknown
Dublin,1210.0,5.0,NaN,unknown
Dublin,1211.0,5.0,NaN,unknown
Dublin,1213.0,5.0,NaN,unknown
Dublin,1216.0,5.0,NaN,unknown
Dublin,1220.0,5.0,NaN,unknown
Dublin,1225.0,5.0,2.0,unknown
Dublin,1228.0,5.0,NaN,unknown
Dublin,1230.0,5.0,3.0,unknown
Dublin,1234.0,5.0,NaN,unknown
Dublin,1236.0,5.0,NaN,unknown
Dublin,1238.0,5.0,2.0,unknown
Dublin,1242.0,5.0,NaN,Indian
Dublin,1245.0,5.0,NaN,unknown
Dublin,1250.0,5.0,3.0,unknown
Dublin,1251.0,5.0,2.0,unknown
Dublin,1252.0,5.0,NaN,French
Dublin,1254.0,5.0,4.0,unknown
Dublin,1261.0,5.0,NaN,unknown
Dublin,1262.0,5.0,NaN,"Irish,  Pizza"
Dublin,1265.0,5.0,NaN,unknown
Dublin,1267.0,5.0,2.0,unknown
Dublin,1270.0,5.0,2.0,unknown
Dublin,1271.0,5.0,2.0,Irish
Dublin,1283.0,4.5,10.0," Pizza, Fast Food"
Dublin,1285.0,3.5,143.0," Pizza,  Vegetarian Friendly,  European, Italian,  Gluten Free Options"
Dublin,1287.0,4.0,9.0,unknown
Dublin,1289.0,3.5,42.0,"European,  Wine Bar"
Dublin,1294.0,4.0,60.0,"Irish,  Bar,  European,  Pub"
Dublin,1296.0,4.0,9.0,Chinese
Dublin,1299.0,4.5,10.0,Irish
Dublin,1301.0,4.5,36.0," Vegan Options, Indian,  Vegetarian Friendly"
Dublin,1304.0,4.0,5.0," Pub, Irish"
Dublin,1305.0,4.0,12.0," Pub, Bar"
Dublin,1312.0,4.5,3.0,unknown
Dublin,1313.0,4.5,9.0,unknown
Dublin,1314.0,4.5,9.0," Gastropub,  Pub,  Bar,  Grill, Irish"
Dublin,1316.0,4.0,25.0,Middle Eastern
Dublin,1320.0,3.5,36.0," Contemporary, Irish,  European,  Cafe"
Dublin,1323.0,3.5,40.0," Vegetarian Friendly, Asian"
Dublin,1325.0,4.5,12.0,unknown
Dublin,1326.0,3.5,113.0,"Fast Food,  Gluten Free Options,  Vegetarian Friendly,  Vegan Options,  Delicatessen"
Dublin,1331.0,3.5,28.0,"Chinese,  Asian,  Fast Food"
Dublin,1334.0,4.0,33.0,"Cafe,  Vegetarian Friendly"
Dublin,1336.0,4.0,14.0,"Chinese,  Fast Food,  Asian"
Dublin,1353.0,4.5,37.0," Pub,  Bar,  Cafe, Irish"
Dublin,1355.0,4.0,9.0,unknown
Dublin,1359.0,4.5,5.0,unknown
Dublin,1361.0,4.5,2.0,Pizza
Dublin,1362.0,4.0,6.0,unknown
Dublin,1364.0,4.5,43.0," Balti,  Vegetarian Friendly,  Vegan Options,  Eastern European,  Gluten Free Options,  Asian, Indian"
Dublin,1365.0,4.0,14.0," European, Fast Food"
Dublin,1369.0,4.0,16.0,"Bar,  European,  Pub"
Dublin,1372.0,4.5,6.0," Healthy, Irish,  Cafe,  European"
Dublin,1375.0,4.5,8.0,Chinese
Dublin,1380.0,4.5,3.0,unknown
Dublin,1382.0,4.0,18.0," Vegetarian Friendly, Pizza,  Street Food"
Dublin,1386.0,3.5,43.0," Asian,  Sushi, Japanese"
Dublin,1387.0,4.0,40.0,"Italian,  Vegetarian Friendly,  Pizza,  European"
Dublin,1388.0,4.5,2.0,unknown
Dublin,1389.0,3.5,49.0," Diner, American,  Fast Food"
Dublin,1391.0,4.5,5.0,"Asian,  Korean"
Dublin,1393.0,3.5,16.0," European, Cafe"
Dublin,1394.0,4.0,5.0,unknown
Dublin,1397.0,4.0,21.0," Vegan Options,  Fast Food, Mexican"
Dublin,1398.0,4.5,2.0,Chinese
Dublin,1405.0,4.0,28.0,Cafe
Dublin,1406.0,4.0,15.0,"Pub,  Gastropub,  Cafe,  Bar"
Dublin,1408.0,4.0,10.0,unknown
Dublin,1410.0,4.5,10.0,unknown
Dublin,1411.0,4.0,7.0,European
Dublin,1412.0,4.5,4.0,Cafe
Dublin,1413.0,4.0,10.0,Irish
Dublin,1415.0,3.5,183.0," Gluten Free Options, Cafe,  Vegetarian Friendly,  European,  Irish"
Dublin,1416.0,3.5,58.0," Grill, Irish,  Pub,  Bar,  Brazilian,  South American"
Dublin,1418.0,4.5,3.0,unknown
Dublin,1424.0,4.0,8.0,International
Dublin,1425.0,4.0,3.0,unknown
Dublin,1427.0,4.0,6.0,"Irish,  Pub"
Dublin,1428.0,4.0,27.0," Vietnamese,  Thai,  Gluten Free Options, Asian,  Fast Food"
Dublin,1430.0,4.5,3.0,Pub
Dublin,1431.0,4.5,2.0,unknown
Dublin,1433.0,3.5,14.0," European, Italian,  Pizza"
Dublin,1434.0,4.0,9.0,unknown
Dublin,1435.0,3.5,20.0,"Asian,  Thai"
Dublin,1436.0,4.0,23.0,"Chinese,  Asian"
Dublin,1442.0,4.5,8.0,unknown
Dublin,1443.0,4.0,2.0,Indian
Dublin,1446.0,4.0,6.0,"Pub,  Gastropub"
Dublin,1450.0,3.5,51.0,"Asian,  Vegetarian Friendly,  Korean"
Dublin,1453.0,3.5,74.0," Vegetarian Friendly, Italian,  European,  Pizza"
Dublin,1455.0,4.0,12.0,European
Dublin,1458.0,4.0,7.0,unknown
Dublin,1460.0,4.0,9.0,Irish
Dublin,1461.0,4.5,2.0,Irish
Dublin,1462.0,3.5,121.0," Fast Food, American"
Dublin,1463.0,3.5,45.0,"Italian,  Pizza,  European"
Dublin,1470.0,4.0,23.0," Pub,  Irish"
Dublin,1474.0,4.0,74.0," Thai, Fast Food,  Asian"
Dublin,1476.0,3.5,51.0," European,  Vegetarian Friendly, Irish,  Cafe"
Dublin,1478.0,4.0,8.0,unknown
Dublin,1479.0,4.5,5.0,"European,  Hungarian"
Dublin,1481.0,4.5,2.0," Vegan Options,  Vegetarian Friendly, American,  Australian"
Dublin,1484.0,4.0,12.0," Bar,  Gastropub, Irish,  European"
Dublin,1485.0,3.5,27.0,"Cafe,  European"
Dublin,1487.0,4.0,26.0,Cafe
Dublin,1492.0,4.0,9.0,"Japanese,  Sushi"
Dublin,1494.0,3.5,21.0," Vegan Options,  Fast Food,  Thai, Asian,  Vegetarian Friendly"
Dublin,1495.0,4.0,18.0,"Steakhouse,  European,  Asian"
Dublin,1498.0,4.0,22.0," Irish,  Pub, Bar"
Dublin,1503.0,4.0,9.0,unknown
Dublin,1508.0,4.0,5.0,"Irish,  Cafe,  Diner,  Healthy"
Dublin,1510.0,3.5,62.0,"Irish,  European"
Dublin,1513.0,3.5,7.0,Asian
Dublin,1515.0,4.0,5.0,Sushi
Dublin,1516.0,3.5,6.0,unknown
Dublin,1517.0,4.0,14.0," European, Italian"
Dublin,1518.0,4.0,36.0,"Indian,  Halal,  Vegetarian Friendly"
Dublin,1522.0,4.0,13.0," Contemporary,  Italian,  European,  French,  Healthy,  Seafood, Cafe"
Dublin,1525.0,4.5,4.0,Pub
Dublin,1526.0,3.5,22.0,Cafe
Dublin,1530.0,4.0,5.0,unknown
Dublin,1534.0,4.0,11.0,European
Dublin,1535.0,3.5,50.0," Asian, Chinese"
Dublin,1539.0,3.5,37.0," Chinese,  Thai, Asian"
Dublin,1542.0,4.0,9.0,Pub
Dublin,1543.0,3.5,44.0," Asian, Chinese"
Dublin,1552.0,3.0,48.0," European, Cafe"
Dublin,1554.0,4.0,23.0,"Pizza,  Fast Food"
Dublin,1556.0,3.5,14.0,"Chinese,  Asian"
Dublin,1557.0,3.5,36.0,"Bar,  Irish,  Contemporary"
Dublin,1560.0,3.5,8.0,unknown
Dublin,1561.0,4.0,4.0,unknown
Dublin,1565.0,4.0,2.0,American
Dublin,1566.0,3.5,44.0,"Irish,  Cafe,  European,  Healthy,  Contemporary"
Dublin,1568.0,3.5,5.0,Fast Food
Dublin,1573.0,3.0,137.0," Pub,  Bar, Irish"
Dublin,1574.0,4.0,14.0, Italian
Dublin,1576.0,4.0,4.0," Portuguese, European"
Dublin,1580.0,4.0,2.0,unknown
Dublin,1583.0,4.0,2.0," Diner, Irish"
Dublin,1587.0,4.0,NaN,unknown
Dublin,1588.0,4.0,NaN,French
Dublin,1589.0,4.0,NaN,Chinese
Dublin,1590.0,4.0,NaN,Pizza
Dublin,1602.0,4.0,NaN,unknown
Dublin,1604.0,4.0,NaN," Fast Food,  Contemporary,  Cafe, American"
Dublin,1606.0,4.0,NaN,unknown
Dublin,1607.0,4.0,2.0,unknown
Dublin,1616.0,4.0,5.0,International
Dublin,1636.0,3.5,7.0,"Seafood,  Fast Food"
Dublin,1638.0,3.5,6.0,unknown
Dublin,1640.0,4.0,9.0,French
Dublin,1644.0,3.0,17.0," Healthy,  Thai,  Fast Food, Asian,  Vegetarian Friendly"
Dublin,1646.0,3.5,33.0," Diner, American,  Fast Food"
Dublin,1648.0,4.0,48.0,Indian
Dublin,1650.0,3.5,15.0,"Cafe,  European"
Dublin,1653.0,3.5,4.0,unknown
Dublin,1654.0,3.5,9.0,unknown
Dublin,1655.0,3.0,8.0," Pakistani,  Middle Eastern, Fast Food,  Asian,  Halal"
Dublin,1658.0,3.5,36.0," Pub,  European,  Gastropub"
Dublin,1660.0,3.0,64.0,unknown
Dublin,1662.0,3.5,16.0," Thai,  Asian, Fast Food"
Dublin,1665.0,3.5,25.0,European
Dublin,1666.0,4.0,5.0,unknown
Dublin,1669.0,4.0,12.0," Asian, Indian"
Dublin,1670.0,3.5,12.0," Pub, Bar"
Dublin,1672.0,3.5,17.0,"Pizza,  Fast Food"
Dublin,1673.0,3.5,6.0,Irish
Dublin,1674.0,3.5,17.0," European,  Vegetarian Friendly, Cafe"
Dublin,1685.0,3.0,98.0,"American,  Fast Food"
Dublin,1687.0,3.5,36.0," Vegetarian Friendly,  Asian,  Pakistani, Indian,  Halal,  Middle Eastern"
Dublin,1688.0,3.0,8.0,unknown
Dublin,1693.0,3.5,5.0,unknown
Dublin,1695.0,3.5,58.0," Bar,  Vegetarian Friendly, Irish"
Dublin,1700.0,3.5,3.0,"Japanese,  Sushi,  Seafood,  Asian"
Dublin,1710.0,3.5,13.0,Wine Bar
Dublin,1714.0,3.0,22.0," Street Food,  Fast Food,  International, American"
Dublin,1717.0,4.0,24.0," Asian, Chinese"
Dublin,1720.0,3.5,20.0, Diner
Dublin,1723.0,3.0,7.0,European
Dublin,1727.0,3.0,4.0,unknown
Dublin,1735.0,4.0,7.0,unknown
Dublin,1737.0,3.0,5.0,unknown
Dublin,1738.0,4.0,10.0,unknown
Dublin,1739.0,3.5,2.0,unknown
Dublin,1744.0,3.0,29.0,"Asian,  Chinese,  Thai,  Vegetarian Friendly"
Dublin,1745.0,3.5,3.0,Irish
Dublin,1752.0,3.5,35.0," Fast Food,  Delicatessen, Pizza,  Italian,  Gluten Free Options"
Dublin,1753.0,3.5,19.0,"Bar,  Pub"
Dublin,1757.0,3.5,19.0,Cafe
Dublin,1762.0,4.0,4.0,Chinese
Dublin,1763.0,3.5,26.0,Fast Food
Dublin,1765.0,3.5,16.0,"Bar,  European,  Pub"
Dublin,1768.0,3.5,3.0,French
Dublin,1771.0,3.5,4.0,unknown
Dublin,1779.0,3.5,35.0," Pub, Irish,  Bar"
Dublin,1780.0,3.0,2.0," Pub,  Brew Pub, Irish"
Dublin,1781.0,4.0,5.0,Italian
Dublin,1786.0,3.0,3.0,Irish
Dublin,1788.0,3.0,12.0, Halal
Dublin,1789.0,3.0,18.0," Halal, Indian"
Dublin,1798.0,3.0,48.0," Vegetarian Friendly,  Contemporary,  Healthy,  Irish, Cafe"
Dublin,1803.0,3.0,6.0,unknown
Dublin,1807.0,3.0,27.0,"Irish,  Pub,  European"
Dublin,1811.0,3.0,5.0,unknown
Dublin,1815.0,3.0,NaN," French, Italian"
Dublin,1818.0,3.0,2.0,unknown
Dublin,1821.0,3.0,NaN,unknown
Dublin,1823.0,3.0,NaN,unknown
Dublin,1825.0,3.0,NaN,unknown
Dublin,1827.0,3.0,NaN,unknown
Dublin,1829.0,3.0,NaN,Irish
Dublin,1831.0,3.0,18.0,European
Dublin,1833.0,3.0,9.0,unknown
Dublin,1836.0,3.0,4.0,unknown
Dublin,1838.0,3.0,5.0,unknown
Dublin,1841.0,3.0,78.0," European, Cafe,  Vegetarian Friendly,  Vegan Options"
Dublin,1843.0,3.5,6.0,unknown
Dublin,1846.0,2.5,2.0,Italian
Dublin,1851.0,3.0,35.0,"American,  Fast Food"
Dublin,1852.0,3.0,14.0," Pub,  Bar"
Dublin,1855.0,3.0,9.0,unknown
Dublin,1856.0,3.5,4.0,unknown
Dublin,1858.0,3.0,9.0,American
Dublin,1867.0,3.5,43.0," Cafe,  International, Irish,  Fusion"
Dublin,1870.0,3.5,14.0,"Thai,  Asian"
Dublin,1873.0,3.0,2.0,unknown
Dublin,1876.0,3.0,11.0,Asian
Dublin,1878.0,3.0,13.0," Indian,  Fast Food, Middle Eastern,  Turkish,  Halal,  Pakistani"
Dublin,1879.0,3.0,45.0,Contemporary
Dublin,1881.0,3.5,19.0, Fast Food
Dublin,1882.0,2.5,29.0," Pub, Bar"
Dublin,1883.0,3.0,9.0,Fast Food
Dublin,1885.0,3.0,46.0," Asian, Indian"
Dublin,1886.0,3.0,12.0,unknown
Dublin,1892.0,2.5,12.0,Fast Food
Dublin,1893.0,3.0,12.0," Diner, Fast Food,  American"
Dublin,1895.0,2.5,14.0,unknown
Dublin,1898.0,3.0,6.0," Healthy, Asian,  Thai"
Dublin,1902.0,3.0,18.0," Chinese, Asian"
Dublin,1904.0,2.5,79.0," Pub, Irish,  Bar"
Dublin,1914.0,3.5,5.0,unknown
Dublin,1916.0,3.0,107.0," Gluten Free Options, Irish,  Cafe"
Dublin,1925.0,2.5,16.0,Fast Food
Dublin,1926.0,2.5,9.0,unknown
Dublin,1931.0,2.0,5.0,Mexican
Dublin,1933.0,2.0,NaN,Barbecue
Dublin,1937.0,2.0,NaN," Spanish,  European,  Asian, Mexican,  American"
Dublin,1938.0,2.5,5.0,Pizza
Dublin,1940.0,3.0,12.0," Pub, Bar,  Irish"
Dublin,1943.0,2.0,10.0," British, Fast Food"
Dublin,1950.0,2.5,4.0,unknown
Dublin,1954.0,1.5,3.0,American
Dublin,1955.0,2.5,2.0,European
Dublin,1960.0,1.0,NaN,unknown
Edinburgh,1.0,5.0,263.0," Scottish,  British, European"
Edinburgh,2.0,5.0,772.0," Gluten Free Options, European,  Vegan Options,  Vegetarian Friendly,  British,  Scottish"
Edinburgh,3.0,5.0,642.0,"European,  Vegetarian Friendly,  British,  Gluten Free Options,  International,  Scottish"
Edinburgh,5.0,5.0,810.0," Vegetarian Friendly, Wine Bar,  Scottish"
Edinburgh,9.0,5.0,473.0," Thai,  Gluten Free Options, Asian,  Vegan Options,  Vegetarian Friendly"
Edinburgh,12.0,5.0,392.0," Middle Eastern,  Turkish, Mediterranean,  Halal,  European,  Vegan Options,  Gluten Free Options,  Vegetarian Friendly"
Edinburgh,13.0,4.5,903.0," British, Bar,  Vegetarian Friendly,  Fast Food,  Pub,  Gluten Free Options,  Vegan Options,  Scottish"
Edinburgh,14.0,4.5,2297.0," Vegan Options,  Vegetarian Friendly,  British, European,  Scottish,  Gluten Free Options"
Edinburgh,18.0,4.5,440.0," Barbecue,  Vegan Options,  Turkish, Mediterranean,  European,  Halal,  Gluten Free Options,  Middle Eastern"
Edinburgh,20.0,4.5,835.0," Gluten Free Options,  Halal,  Barbecue,  Vegetarian Friendly,  Middle Eastern,  Turkish,  European, Mediterranean,  Vegan Options"
Edinburgh,25.0,4.5,301.0," Gluten Free Options,  Vegetarian Friendly,  Vegan Options,  Scottish, British,  European"
Edinburgh,33.0,4.5,1457.0," Middle Eastern,  Vegan Options,  Vegetarian Friendly,  Central European,  Turkish,  Greek,  European, Mediterranean,  Gluten Free Options"
Edinburgh,38.0,4.5,370.0," Gluten Free Options,  Mediterranean,  Pizza,  Vegan Options, Seafood,  Italian"
Edinburgh,39.0,4.5,571.0,"Bar,  Vegetarian Friendly,  European,  British,  Gluten Free Options,  Scottish"
Edinburgh,40.0,4.5,840.0," Gluten Free Options,  Scottish, British,  Vegetarian Friendly"
Edinburgh,41.0,4.5,834.0,"African,  Spanish,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  Mediterranean"
Edinburgh,44.0,4.5,454.0," Vegetarian Friendly, European,  Vegan Options,  Gluten Free Options,  International,  Scottish,  British"
Edinburgh,45.0,4.5,621.0," Gluten Free Options,  Vegan Options,  Vegetarian Friendly,  Scottish,  British, European"
Edinburgh,49.0,4.5,924.0," European,  Scottish,  British,  Vegetarian Friendly,  Gluten Free Options,  Soups, Seafood"
